fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality_label_encoded
-1.0433313416854348,0.5256309466944035,-1.2352670530423255,-0.5943829236298132,0.38661335849502965,0.02946201965809158,0.7586003907357126,-0.2100684437852537,-0.057452046158975194,-0.9674743298422577,-1.3639506708274292,1
-0.5720488227506194,0.042527848517309494,0.20997934062387633,2.85934690608523,-0.27793390627052417,0.22453587110264983,1.9497825590237874,0.7616082482154561,0.3982511503902123,0.7400122264932899,-0.34093435772763886,1
-1.6913448052208067,0.7369885521468824,-1.6481945940898117,-0.7550215203607454,0.182137277028707,0.1269989453803707,0.5654357147971059,-1.028322500206922,1.8955616533375366,-1.098819449560377,-0.8130957330044646,1
-0.3953178781500637,0.706794608510814,-0.1513322577926742,-0.7550215203607454,0.8211250316109726,-0.5557595346755831,-0.40038766489592764,0.5570447341100107,-0.18765295945874264,5.731126775781814,-1.4426442333735665,1
0.25269558538530795,0.7671824957829508,-0.7191076267329677,1.012003043679509,2.405814662974991,3.638328271382419,3.334129403250469,1.1707352764262902,-0.8386575259575769,1.2653927053657659,-1.3639506708274292,1
0.25269558538530795,0.7671824957829508,-0.6674916841020319,1.0923223420449752,2.2524576018752476,3.54079134566014,3.4307117412197723,1.1707352764262902,-0.7735570693076947,1.5937555046610639,-1.3639506708274292,1
0.017054325917899984,-1.2860056714696995,1.2422981932425923,-0.5943829236298132,0.2588158075785789,1.980200534103674,1.9819766716802218,0.3013403414782748,0.07274886714079225,0.411649427197992,-0.34093435772763886,2
-0.218586933549508,0.4048551721501305,-0.20294820042360973,-0.6747022219952794,7.31324061816679,0.1269989453803707,0.46885337682780254,0.25019946295192763,-1.1641598092069971,3.892295099728147,-1.2852571082812903,1
-0.6309591376174711,0.5860188339665403,-1.2352670530423255,1.4939188338723064,0.10545874647883507,-0.8483703118424205,-0.40038766489592764,0.5570447341100107,0.593552520339862,-1.230164569278496,-1.5213377959197039,1
-0.3364075632832115,-1.0444541223811525,0.9842184800879131,-0.5943829236298132,6.623133843217943,0.22453587110264983,0.46885337682780254,0.3013403414782748,-1.6198630057561816,2.5788439025469567,-1.3639506708274292,2
0.25269558538530795,-1.64833299510252,0.8293706521951058,-0.5943829236298132,-0.12457684517078034,1.3949789797699994,0.5976298274535403,0.25019946295192763,0.6586529769897472,-1.0331468897013172,-1.206563545735153,2
-0.5131385078837677,-0.621738911476195,-0.048100372530802536,-0.19278643180248273,0.0032207057456703834,0.8097574254363246,0.9517650666743194,0.9661717623208448,1.5049589134382342,-0.24507617139260301,-0.9704828580967407,1
-0.3364075632832115,-0.380187362387648,-0.5642597988401604,-0.7550215203607454,0.6166489501446475,-0.458222608953304,-0.14283476364445205,0.14791770589923328,-0.7735570693076947,1.4624103849429446,-1.1278699831890155,1
0.017054325917899984,-0.017860038754827338,-1.0804192251495182,-0.19278643180248273,0.05433972611225415,-0.5557595346755831,0.8229886160485815,0.25019946295192763,-0.7735570693076947,-1.0331468897013172,-1.206563545735153,1
-0.9255107119517308,-0.5613510242040581,-0.9255713972567108,-0.11246713343701653,0.0798992362955448,0.6146835739917663,-0.04625242567514869,0.25019946295192763,0.919054803589282,-0.3764212911107222,-0.9704828580967407,2
-1.2789726011528428,-0.621738911476195,-0.8223395119948392,-0.9156601170916778,-0.04789831462090841,-0.3606856832310249,-0.5935523408345343,-0.4146319578906424,0.33315069374032713,-0.8361292101241385,-1.2852571082812903,1
-0.5131385078837677,-0.5009631369319216,-0.40941197094735304,-0.5943829236298132,-0.04789831462090841,-1.0434441632869789,-0.9798816927117479,-0.05664580820621218,-0.057452046158975194,-0.6391115305469605,-1.1278699831890155,1
-0.3364075632832115,-0.380187362387648,-0.5642597988401604,-0.7550215203607454,0.6166489501446475,-0.458222608953304,-0.14283476364445205,0.14791770589923328,-0.7735570693076947,1.4624103849429446,-1.1278699831890155,1
-0.8076900822180274,1.3106734812321816,-1.6481945940898117,-0.5140636252643471,-0.04789831462090841,-0.06807490606418755,-0.20722298895732094,0.45476297705731633,1.179456630188817,-0.901801769983198,-1.206563545735153,1
-0.3953178781500637,0.9181522139632929,-1.6481945940898117,-0.433744326898881,0.0032207057456703834,-0.6532964603978623,-0.8189111294295756,0.045635948846482165,0.593552520339862,-0.6391115305469605,-0.8917892955506019,2
-1.0433313416854348,1.0993158757797035,-1.2868829956732613,-0.11246713343701653,0.182137277028707,0.22453587110264983,1.3059003058950984,-0.2612093223116009,0.3982511503902123,-0.9674743298422577,-0.6557086079121898,1
-0.9255107119517308,1.1597037630518403,-1.6481945940898117,-0.03214783507155034,0.5910894399613569,0.7122204997140454,-0.14283476364445205,0.14791770589923328,1.1143561735389318,-0.7704566502650797,-0.26224079518150145,2
-0.10076630381580348,0.9785401012354298,-1.0288032825185824,-0.19278643180248273,0.028780215928963508,0.02946201965809158,2.3039177982445667,0.14791770589923328,-0.7735570693076947,-0.17940361153354345,-0.8917892955506019,1
-0.9255107119517308,0.6766006648747456,-1.0288032825185824,6.554034630896671,-0.2268148859039429,2.4678851627150697,1.3380944185515327,1.5287214261107205,1.0492557168890495,-1.098819449560377,-1.206563545735153,2
-1.926986064688214,-1.0444541223811525,-0.3577960283164172,-0.5943829236298132,0.5399704195947757,-0.16561183178646666,0.27568870088919584,-0.312350200837948,0.593552520339862,-0.901801769983198,-1.3639506708274292,1
-0.3953178781500637,0.9181522139632929,-1.6481945940898117,2.3774311158924335,0.10545874647883507,-0.9459072375646996,-0.7545229041167066,1.1707352764262902,0.7237534336396295,-0.901801769983198,-1.0491764206428782,2
-0.3953178781500637,0.6464067212386772,-0.9255713972567108,-0.11246713343701653,0.10545874647883507,-1.140981089009258,-0.85110524208601,0.6081856126364146,0.8539543469393969,-0.573438970687901,-0.1048536700892253,2
-0.218586933549508,-0.6821267987483318,-0.20294820042360973,-0.3534250285334148,-0.405731457186977,-0.16561183178646666,-0.3681935522394932,0.25019946295192763,-0.38295432940839236,0.2803043074798729,-0.9704828580967407,2
-1.6324344903539543,3.8469647466619263,-1.1836511104113898,-0.8353408187262116,2.303576622241828,-0.7508333861201414,-0.7223287914602722,-1.1817451357859634,1.3747580001384667,-1.3615096889966152,-0.8917892955506019,1
-0.6898694524843234,-0.2594115878433743,0.20997934062387633,2.698708309354298,-0.20125537572065225,-0.2631487575087458,1.4668708691772705,0.7616082482154561,0.26805023709044484,0.937029906070468,-0.34093435772763886,1
-0.6898694524843234,-0.2594115878433743,0.20997934062387633,2.698708309354298,-0.20125537572065225,-0.2631487575087458,1.4668708691772705,0.7616082482154561,0.26805023709044484,0.937029906070468,-0.34093435772763886,1
0.19378527051845623,0.706794608510814,-0.09971631516173836,0.2088100600248479,0.15657776684541636,0.22453587110264983,0.14691225026345803,0.6593264911627618,-0.18765295945874264,-1.1644920094194364,-1.2852571082812903,1
-0.5720488227506194,-0.017860038754827338,-0.615875741471096,0.048171463293915855,6.393098251568327,-0.6532964603978623,-0.8832993547424445,0.25019946295192763,-0.5131552427081598,1.396737825083885,-0.34093435772763886,2
-0.218586933549508,1.008734044871498,-0.5126438562092246,-0.2731057301679486,-0.3290529266371051,-0.5557595346755831,-0.5935523408345343,0.25019946295192763,0.07274886714079225,3.3669146208556704,-0.4983214828199136,1
-0.9844210268185831,1.069121932143635,-1.54496270882794,-0.5943829236298132,-0.8146836201196269,-0.9459072375646996,-0.9798816927117479,-0.05664580820621218,1.2445570868386993,-1.098819449560377,-1.1278699831890155,1
-2.280447953889326,0.16330362306158316,-0.8739554546257751,-0.3534250285334148,-0.7124455793864646,-0.6532964603978623,0.7586003907357126,-1.4885904069441034,3.9787762661338126,-0.8361292101241385,1.7050982684719402,1
-0.45422819301691547,2.66940094485526,0.5712909390404268,-0.2731057301679486,0.8211250316109726,0.7122204997140454,2.336111910901001,0.35248122000462195,-0.2527534161086249,0.2803043074798729,-1.3639506708274292,1
0.13487495565160346,-1.225617784197563,1.035834422718849,-0.7550215203607454,0.795565521427682,-0.2631487575087458,-0.14283476364445205,0.3013403414782748,-0.2527534161086249,-0.7047840904060201,-1.1278699831890155,1
-1.2200622862859907,-0.5613510242040581,-0.46102791357828876,-0.7550215203607454,-0.405731457186977,-0.9459072375646996,-0.9476875800553134,-0.2612093223116009,0.33315069374032713,-0.8361292101241385,-1.3639506708274292,1
-1.6913448052208067,-1.1048420096532894,0.2615952832548121,-0.9156601170916778,-0.20125537572065225,-0.2631487575087458,1.7566178830851806,-0.4657728364170463,0.2029497804405597,-0.7047840904060201,-1.3639506708274292,1
0.19378527051845623,1.008734044871498,-0.3061800856854814,-0.6747022219952794,-0.20125537572065225,-1.0434441632869789,-0.5935523408345343,0.40362209853096914,-0.9037579826074621,0.34597686733893246,-1.3639506708274292,1
-1.1022416565522872,0.16330362306158316,-1.4417308235660689,-0.2731057301679486,-0.3290529266371051,-0.6532964603978623,-0.85110524208601,-0.3634910793642952,0.7237534336396295,-0.3764212911107222,-1.206563545735153,2
-1.1022416565522872,0.042527848517309494,-1.4417308235660689,-0.3534250285334148,-0.3546124368203957,-0.8483703118424205,-0.8832993547424445,-0.4146319578906424,0.6586529769897472,-0.3107487312516626,-1.206563545735153,2
0.07596464078475172,-0.6821267987483318,0.20997934062387633,0.36944865675578026,-0.022338804437617776,1.4925159054922785,2.4970824741831734,0.35248122000462195,-0.5782556993580421,-0.8361292101241385,-1.206563545735153,1
-0.5131385078837677,0.10291573578944632,-0.8739554546257751,0.2088100600248479,0.71888699087781,1.7851266826591157,1.0161532919871883,-0.4146319578906424,-0.7735570693076947,-0.3764212911107222,-0.5770150453660524,2
-0.45422819301691547,0.7671824957829508,-1.4417308235660689,1.012003043679509,0.05433972611225415,1.004831276880883,0.11471813760702358,0.7616082482154561,0.33315069374032713,-1.0331468897013172,-1.1278699831890155,1
1.0185296786543827,-0.44057524965978484,1.2939141358735275,0.6907258502176447,-0.30349341645381445,-1.0434441632869789,-1.0120758053681822,0.40362209853096914,-1.6198630057561816,-0.3764212911107222,-1.0491764206428782,1
-0.5720488227506194,0.8275703830550877,-1.0288032825185824,2.0561539224305685,0.7444465010611008,3.443254419937861,2.2073354602752633,1.017312640847192,-0.18765295945874264,0.5429945469161113,-1.206563545735153,1
-0.3953178781500637,0.5860188339665403,-0.7191076267329677,-0.19278643180248273,-0.15013635535407097,0.22453587110264983,0.4044651515149337,0.6081856126364146,0.919054803589282,-0.6391115305469605,-0.7344021704583272,1
-0.6898694524843234,-0.621738911476195,-0.048100372530802536,-0.11246713343701653,-0.20125537572065225,-0.5557595346755831,0.14691225026345803,-0.05664580820621218,0.7888538902895147,-0.9674743298422577,-1.206563545735153,2
0.19378527051845623,-0.5613510242040581,0.4164431111476196,-0.2731057301679486,-0.07345782480419906,0.4196097225472081,0.34007692620206476,0.8638900052681504,0.9841552602391643,-0.3107487312516626,-1.3639506708274292,1
-0.45422819301691547,1.189897706687908,0.8809865948260415,-0.5943829236298132,0.8466845417942633,0.5171466482694872,2.271723685588132,0.25019946295192763,-0.5131552427081598,0.14895918776175374,-1.2852571082812903,1
-0.5720488227506194,0.16330362306158316,-0.8223395119948392,-0.5140636252643471,0.0798992362955448,-0.2631487575087458,-0.20722298895732094,0.25019946295192763,0.593552520339862,-0.44209385096978177,-1.1278699831890155,2
-0.8666003970848791,1.4616431994125236,-1.390114880935133,-0.433744326898881,-0.022338804437617776,-0.16561183178646666,0.4044651515149337,0.14791770589923328,0.6586529769897472,-0.7704566502650797,-0.8917892955506019,1
-0.7487797673511751,1.401255312140387,-1.390114880935133,1.6947170797859716,0.10545874647883507,-1.0434441632869789,-0.9798816927117479,-0.05664580820621218,0.7888538902895147,-1.9525627277281505,-0.026160107543087913,1
-0.7487797673511751,1.401255312140387,-1.390114880935133,1.6947170797859716,0.10545874647883507,-1.0434441632869789,-0.9798816927117479,-0.05664580820621218,0.7888538902895147,-1.9525627277281505,-0.026160107543087913,1
-0.5720488227506194,0.16330362306158316,-1.0804192251495182,-0.8353408187262116,-0.07345782480419906,-0.3606856832310249,-0.07844653833158313,0.25019946295192763,0.8539543469393969,-0.7047840904060201,-1.0491764206428782,1
-1.1022416565522872,1.2804795375961133,-1.2868829956732613,-0.7550215203607454,-0.15013635535407097,-0.8483703118424205,-0.85110524208601,-0.05664580820621218,0.9841552602391643,-0.7047840904060201,-0.18354723263536407,1
0.48833684485271595,-1.0444541223811525,1.2939141358735275,-0.433744326898881,-0.20125537572065225,1.1999051283254412,0.7586003907357126,0.3013403414782748,-0.057452046158975194,0.6743396666342304,-0.18354723263536407,1
-0.27749724841635975,1.2804795375961133,-1.390114880935133,-0.5140636252643471,-0.20125537572065225,-0.6532964603978623,-0.7223287914602722,-0.05664580820621218,0.33315069374032713,1.7251006243791822,-0.34093435772763886,2
-0.45422819301691547,0.8275703830550877,-1.2352670530423255,-0.5140636252643471,-0.15013635535407097,0.02946201965809158,-0.46477589020879656,0.19905858442558044,0.2029497804405597,-0.9674743298422577,-1.1278699831890155,2
-0.45422819301691547,1.069121932143635,-0.46102791357828876,-0.3534250285334148,0.15657776684541636,0.22453587110264983,1.7566178830851806,-0.05664580820621218,0.2029497804405597,-1.3615096889966152,-1.1278699831890155,1
-0.45422819301691547,1.189897706687908,-0.5126438562092246,-0.5140636252643471,0.05433972611225415,0.32207279682492895,1.6922296577723117,-0.10778668673255935,0.1378493237906774,-1.3615096889966152,-1.1278699831890155,1
-0.10076630381580348,1.0993158757797035,-0.3061800856854814,-0.3534250285334148,0.05433972611225415,-0.3606856832310249,0.05032991229415467,0.6593264911627618,0.1378493237906774,-1.0331468897013172,-1.3639506708274292,1
0.7239781043201229,-1.0444541223811525,1.1390663079807206,-0.03214783507155034,0.3099348279451602,1.2974420540477203,1.3380944185515327,1.0684535193735392,-0.057452046158975194,0.8713573462114084,-1.0491764206428782,1
0.19378527051845623,-0.5009631369319216,1.6552257342900785,-0.2731057301679486,0.2843753177618696,-0.5557595346755831,0.018135799637720218,1.1707352764262902,1.6351598267380016,-0.17940361153354345,-0.34093435772763886,1
0.19378527051845623,-0.5009631369319216,1.6552257342900785,-0.2731057301679486,0.2843753177618696,-0.5557595346755831,0.018135799637720218,1.1707352764262902,1.6351598267380016,-0.17940361153354345,-0.34093435772763886,1
-0.9844210268185831,1.7635826357732078,-1.6481945940898117,-0.11246713343701653,0.5655299297780663,-0.06807490606418755,-0.3681935522394932,0.14791770589923328,1.5049589134382342,-0.901801769983198,-0.18354723263536407,2
-1.0433313416854348,1.552225030320729,-1.0288032825185824,-0.433744326898881,0.10545874647883507,-0.2631487575087458,1.2415120805822295,-0.2612093223116009,0.593552520339862,-1.098819449560377,-0.6557086079121898,1
-0.10076630381580348,0.7973764394190193,-0.615875741471096,-0.8353408187262116,-0.04789831462090841,1.1999051283254412,2.4970824741831734,0.45476297705731633,-0.8386575259575769,2.841534141983195,-1.4426442333735665,1
-1.3378829160196946,-0.2594115878433743,-0.615875741471096,-0.7550215203607454,-0.3290529266371051,-1.140981089009258,-0.85110524208601,-0.2612093223116009,0.7888538902895147,-0.8361292101241385,-1.3639506708274292,1
-0.3953178781500637,-0.380187362387648,1.9649213900756928,-0.5140636252643471,9.766953595762686,0.7122204997140454,0.8229886160485815,0.5570447341100107,-1.0339588959072297,3.892295099728147,-1.206563545735153,1
-0.6309591376174711,0.042527848517309494,0.7777547095641699,-0.433744326898881,0.10545874647883507,0.6146835739917663,1.0161532919871883,0.35248122000462195,0.4633516070400946,-0.7704566502650797,-1.4426442333735665,1
-0.6898694524843234,1.069121932143635,-0.3061800856854814,-0.5943829236298132,8.156704454215381,0.1269989453803707,0.3078828135456303,0.3013403414782748,-0.8386575259575769,2.972879261701313,-1.206563545735153,1
-1.2789726011528428,-1.1652298969254262,0.8293706521951058,-0.5943829236298132,-0.3290529266371051,0.32207279682492895,0.6298239401099748,-0.2100684437852537,0.9841552602391643,0.6086671067751708,-0.4983214828199136,2
-0.9255107119517308,0.34446728487799366,-0.8739554546257751,-0.2731057301679486,-0.15013635535407097,0.4196097225472081,-0.04625242567514869,-0.10778668673255935,0.7888538902895147,-0.6391115305469605,-0.6557086079121898,1
0.07596464078475172,-0.017860038754827338,-0.20294820042360973,-0.5140636252643471,0.71888699087781,0.5171466482694872,3.044382389342559,0.45476297705731633,-2.335968028904901,8.292356610285134,-0.8130957330044646,2
-0.45422819301691547,-0.017860038754827338,-0.3061800856854814,-0.5140636252643471,-0.5079694979201396,-0.5557595346755831,-0.3359994395830588,0.14791770589923328,0.6586529769897472,-0.3107487312516626,-1.0491764206428782,1
0.48833684485271595,-0.621738911476195,0.6229068816713627,-0.3534250285334148,0.6422084603279382,1.8826636083813948,2.69024715012178,0.7616082482154561,-0.9688584392573444,3.4982597405737894,-1.1278699831890155,1
-0.8666003970848791,0.7671824957829508,-1.2352670530423255,-0.5943829236298132,-0.15013635535407097,-0.6532964603978623,-0.5613582281780999,0.7616082482154561,1.2445570868386993,-1.0331468897013172,-1.5213377959197039,1
-0.3364075632832115,0.16330362306158316,-0.3061800856854814,-0.5140636252643471,-0.07345782480419906,2.662959014159628,3.1731588399682966,0.045635948846482165,-0.38295432940839236,-0.9674743298422577,-1.1278699831890155,1
0.07596464078475172,-0.017860038754827338,-0.20294820042360973,-0.5140636252643471,0.71888699087781,0.5171466482694872,3.044382389342559,0.45476297705731633,-2.335968028904901,8.292356610285134,-0.8130957330044646,2
0.07596464078475172,-0.017860038754827338,-0.1513322577926742,-0.433744326898881,0.71888699087781,0.4196097225472081,2.9478000513732554,0.45476297705731633,-2.335968028904901,8.489374289862313,-0.8917892955506019,1
-0.45422819301691547,-0.017860038754827338,-0.3061800856854814,-0.5140636252643471,-0.5079694979201396,-0.5557595346755831,-0.3359994395830588,0.14791770589923328,0.6586529769897472,-0.3107487312516626,-1.0491764206428782,1
-2.044806694421918,3.1826979866684226,-1.4417308235660689,-0.9156601170916778,-0.9424811710360801,2.565422088437349,1.4024826438644016,-1.2840268928386578,3.002269416385558,-1.3615096889966152,-0.34093435772763886,1
-2.2215376390224737,0.6464067212386772,-0.7707235693639034,-0.19278643180248273,-0.6102075386533047,0.22453587110264983,2.0785590096495254,-1.5908721639967975,3.6532739828843956,-0.573438970687901,1.5477111433796653,2
-0.9844210268185831,1.703194748501071,-1.6481945940898117,0.36944865675578026,0.5144109094114849,-0.6532964603978623,-0.5935523408345343,0.0967768273728861,1.0492557168890495,-0.8361292101241385,-0.18354723263536407,1
-0.8666003970848791,0.042527848517309494,-0.3577960283164172,-0.433744326898881,-0.30349341645381445,-1.140981089009258,-0.6257464534909688,-0.005504929679865009,-0.2527534161086249,-0.3764212911107222,-1.3639506708274292,1
-0.5131385078837677,2.458043339402781,-1.3384989383041972,-0.03214783507155034,-0.07345782480419906,-0.9459072375646996,-1.0120758053681822,0.19905858442558044,0.6586529769897472,-0.8361292101241385,-0.8917892955506019,1
-0.218586933549508,0.31427334124192524,-0.7191076267329677,-0.5140636252643471,-0.04789831462090841,-0.16561183178646666,-0.20722298895732094,0.45476297705731633,0.07274886714079225,-0.6391115305469605,-1.5213377959197039,2
-0.10076630381580348,0.706794608510814,-0.09971631516173836,-0.3534250285334148,0.05433972611225415,-0.3606856832310249,0.27568870088919584,0.45476297705731633,0.7237534336396295,-0.5077664108288413,-0.5770150453660524,2
-0.3953178781500637,0.042527848517309494,-0.09971631516173836,-0.5140636252643471,-0.1756958655373616,-0.6532964603978623,-0.6257464534909688,-0.2100684437852537,0.1378493237906774,-0.8361292101241385,-0.41962792027377627,2
-0.218586933549508,0.31427334124192524,-0.7191076267329677,-0.5140636252643471,-0.04789831462090841,-0.16561183178646666,-0.20722298895732094,0.45476297705731633,0.07274886714079225,-0.6391115305469605,-1.5213377959197039,2
-0.218586933549508,0.49543700305833505,-0.5126438562092246,-0.3534250285334148,-0.12457684517078034,-0.2631487575087458,0.7586003907357126,0.19905858442558044,0.007648410490909972,-1.1644920094194364,-1.3639506708274292,1
-0.7487797673511751,-0.017860038754827338,-0.40941197094735304,-0.2731057301679486,-0.30349341645381445,-0.9459072375646996,-0.17502887630088648,-0.15892756525890653,0.26805023709044484,-1.3615096889966152,-1.206563545735153,1
-0.218586933549508,0.49543700305833505,-0.5126438562092246,-0.3534250285334148,-0.12457684517078034,-0.2631487575087458,0.7586003907357126,0.19905858442558044,0.007648410490909972,-1.1644920094194364,-1.3639506708274292,1
-0.3953178781500637,-0.5009631369319216,1.8616895048138218,-0.6747022219952794,9.84363212631256,0.32207279682492895,0.8873768413614505,0.5059038555836635,-1.3594611791566467,4.089312779305326,-1.2852571082812903,1
-1.3378829160196946,0.8275703830550877,-0.048100372530802536,-0.6747022219952794,0.15657776684541636,0.02946201965809158,0.7264062780792782,0.3013403414782748,1.1143561735389318,0.6743396666342304,-1.2852571082812903,1
-0.27749724841635975,-0.9840662351090157,1.087450365349785,-0.03214783507155034,0.23325629739528828,0.32207279682492895,1.2415120805822295,0.6593264911627618,0.5284520636899798,0.7400122264932899,-1.0491764206428782,2
-0.218586933549508,1.7635826357732078,1.035834422718849,-0.433744326898881,1.0256011130772975,2.175274385548232,3.5916823045019446,0.3013403414782748,-0.5131552427081598,0.017614068043634572,-1.2852571082812903,1
-0.3953178781500637,0.4048551721501305,-0.6674916841020319,-0.5943829236298132,0.5655299297780663,-0.2631487575087458,0.1791063629198925,0.045635948846482165,-0.6433561560079273,1.5937555046610639,-1.1278699831890155,1
-0.04185598894895175,0.7671824957829508,-1.1836511104113898,-0.2731057301679486,0.05433972611225415,-0.3606856832310249,2.1429472349623944,0.045635948846482165,-0.9037579826074621,-0.17940361153354345,-0.8917892955506019,1
-0.04185598894895175,0.6464067212386772,-1.1320351677804539,-0.2731057301679486,0.0798992362955448,-0.06807490606418755,2.2395295729316977,0.045635948846482165,-0.9037579826074621,-0.17940361153354345,-0.8917892955506019,1
0.9596193637875309,-1.1048420096532894,0.6229068816713627,-0.19278643180248273,-0.04789831462090841,0.7122204997140454,0.14691225026345803,1.2730170334789845,0.2029497804405597,-0.11373105167448386,-0.9704828580967407,2
-0.3953178781500637,0.4048551721501305,-0.6674916841020319,-0.5943829236298132,0.5655299297780663,-0.2631487575087458,0.1791063629198925,0.045635948846482165,-0.6433561560079273,1.5937555046610639,-1.1278699831890155,1
0.5472471597195677,-0.5613510242040581,-0.048100372530802536,-0.2731057301679486,0.20769678721199764,-0.16561183178646666,0.6620180527664092,0.14791770589923328,-1.4245616358065318,-0.3764212911107222,-0.34093435772763886,2
-0.10076630381580348,0.2840793976058568,-0.20294820042360973,-0.5140636252643471,-0.12457684517078034,-0.3606856832310249,-0.04625242567514869,0.7616082482154561,0.6586529769897472,-0.5077664108288413,-0.7344021704583272,2
-0.3953178781500637,0.4048551721501305,-1.0288032825185824,-0.433744326898881,0.0032207057456703834,-0.7508333861201414,-0.4325817775523621,0.35248122000462195,0.5284520636899798,-1.230164569278496,-1.206563545735153,2
0.19378527051845623,0.34446728487799366,-1.4417308235660689,-0.2731057301679486,0.9489225825274256,-0.06807490606418755,0.46885337682780254,-0.05664580820621218,-0.5131552427081598,-0.573438970687901,-0.026160107543087913,2
-0.8666003970848791,1.189897706687908,-1.2352670530423255,-0.5943829236298132,0.38661335849502965,0.7122204997140454,1.5312590944901394,-0.2100684437852537,0.33315069374032713,-0.9674743298422577,-1.3639506708274292,2
-0.6898694524843234,3.4846374230291066,-1.1836511104113898,-0.6747022219952794,2.456933683341572,-0.458222608953304,1.5312590944901394,-0.05664580820621218,0.07274886714079225,-0.7704566502650797,-1.5213377959197039,1
0.19378527051845623,0.34446728487799366,-1.4417308235660689,-0.2731057301679486,0.9489225825274256,-0.06807490606418755,0.46885337682780254,-0.05664580820621218,-0.5131552427081598,-0.573438970687901,-0.026160107543087913,2
-0.6898694524843234,1.2200916503239765,-1.6481945940898117,-0.03214783507155034,-0.1756958655373616,-1.140981089009258,-0.9154934673988789,0.8638900052681504,1.3096575434885844,-1.098819449560377,-1.3639506708274292,1
-0.27749724841635975,1.3106734812321816,-1.6481945940898117,0.048171463293915855,-0.04789831462090841,-0.3606856832310249,-0.2394171016137554,0.6593264911627618,0.9841552602391643,-1.0331468897013172,-1.1278699831890155,1
-0.3953178781500637,0.042527848517309494,-0.7707235693639034,-0.7550215203607454,0.0032207057456703834,0.6146835739917663,1.9497825590237874,-0.15892756525890653,0.6586529769897472,-1.3615096889966152,-1.1278699831890155,1
0.3116059002521597,0.7671824957829508,-1.4417308235660689,-0.5140636252643471,1.6390293574762722,1.1999051283254412,1.5634532071465739,1.0684535193735392,-0.8386575259575769,0.08328662790269414,-1.206563545735153,1
-0.15967661868265626,5.054722492104663,-1.6481945940898117,-0.6747022219952794,-0.022338804437617776,-1.140981089009258,-0.9476875800553134,0.045635948846482165,1.5700593700881165,-1.2958371291375557,-0.026160107543087913,1
-0.218586933549508,5.054722492104663,-1.6481945940898117,-0.5943829236298132,0.0032207057456703834,-1.140981089009258,-0.9476875800553134,0.045635948846482165,1.6351598267380016,-1.3615096889966152,-0.026160107543087913,1
-0.27749724841635975,0.5860188339665403,-0.8223395119948392,-0.5943829236298132,-0.4312909673702677,-1.140981089009258,-0.8189111294295756,-0.05664580820621218,0.8539543469393969,1.5280829448020041,-0.34093435772763886,2
-1.396793230886547,-0.6821267987483318,-0.8739554546257751,-0.5943829236298132,-0.25237439608723355,-0.8483703118424205,-0.7223287914602722,-0.4146319578906424,0.8539543469393969,-0.7704566502650797,-1.206563545735153,1
